&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"MSR8HZYX","book","2017","Gagne, Tammy; Betke, Margrit","Women in computer science","","978-1-68078-264-6","","","131708","","2017","2020-09-16 14:35:54","2020-09-23 20:31:56","2020-09-16 14:35:52","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm","","","","Computer science Vocational guidance.; Computer scientists.; Juvenile works.; Literature.; Vocational guidance.; Vocational Guidance.; Women in computer science Juvenile literature.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FE5U6CAT","book","2016","Calkhoven, Laurie.; Petersen, Alyssa","Women who launched the computer age","","978-1-4814-7047-6 978-1-4814-7046-9 978-1-5182-1873-6 978-1-4814-7048-3","","","","","2016","2020-09-16 14:35:54","2020-09-23 20:34:10","","","48","","","","","","Ready-to-read. Level three","","","","Simon Spotlight","New York","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 24 cm","","","","Biographies.; Computer industry United States History Juvenile literature.; Computer industry.; Computer programmers United States Biography Juvenile literature.; Computer programmers.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) History Juvenile literature.; History.; JUVENILE NONFICTION Readers Chapter Books.; Juvenile works.; Readers (Primary); United States.; Women Biography.; Women computer programmers United States Biography Juvenile literature.; Women computer programmers.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","Simon Spotlight edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UFB8HYM4","book","2018","Green, Jen","Women in science","","978-1-4654-6860-4 978-1-4654-6859-8 978-0-7804-0038-2 978-1-5182-5354-6","","","http://www.perma-bound.com/ws/image/cover/000152980/m","","2018","2020-09-16 14:35:54","2020-09-23 20:31:16","2020-09-16 14:35:53","","64","","","","","","DK. Level 3, Beginning to read alone","","","","DK Publishing","New York, New York","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (some color) ; 23 cm.","","","","Biographies.; Chapter-headings.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Reader Intermediate.; Juvenile works.; Readers (Primary); Readers (Publications); Women in science Biography.; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","First American edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJISIBLB","book","2000","Kahn, Jetty.","Women in computer science careers","","978-0-7368-0316-8","","","","","2000","2020-09-16 14:35:54","2020-09-23 20:30:46","","","48","","","","","","Capstone short biographies","","","","Capstone Books","Mankato, Minn.","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (some color) ; 23 cm.","","","","Computer science Vocational guidance Juvenile literature.; Computer science Vocational guidance.; Computer scientists Biography.; Computer scientists.; Computers and women Juvenile literature.; Computers and women.; Juvenile works.; Women Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AP378ZPL","book","2016","Calkhoven, Laurie; Petersen, Alyssa","The women who launched the computer age","","978-1-4814-7047-6 978-1-4814-7048-3 978-1-4814-7046-9","","","","","2016","2020-09-16 14:35:54","2020-09-23 20:35:12","","","48","","","","","","You should meet","","","","Simon Spotlight","New York","English","","","","","WorldCat Discovery Service","","Section: 48 pages : chiefly color illustrations ; 24 cm.","","","","Biographies.; Computer industry United States History Juvenile literature.; Computer industry.; Computer programmers United States Biography Juvenile literature.; Computer programmers.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) History Juvenile literature.; ENIAC (Computer).; History.; JUVENILE NONFICTION / Biography & Autobiography / Women.; JUVENILE NONFICTION / Computers / Programming.; JUVENILE NONFICTION / Reader - Beginner.; Juvenile works.; United States.; Women computer programmers United States Biography Juvenile literature.; Women computer programmers.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QNH6VLAG","book","2017","Edwards, Sue Bradford","Women in science","","978-1-68078-294-3","","","","","2017","2020-09-16 14:35:54","2020-09-23 20:32:19","","","112","","","","","","Women's lives in history","","","","Essential Library, an imprint of Abdo Publishing","Minneapolis, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 112 pages : illustrations (some color) ; 22 x 25 cm.","","","","Biographies.; Juvenile works.; Women in science Juvenile literature.; Women in science.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XJ8DMZZG","book","2006","Cohoon, J. McGrath.; Aspray, William.","Women and information technology: research on underrepresentation","","978-0-262-03345-9","","","http://www.books24x7.com/marc.asp?bookid=12935","","2006","2020-09-16 14:35:54","2020-09-23 20:32:46","2020-09-16 14:35:53","","xviii, 500","","","","","Women and information technology","","","","","MIT Press","Cambridge, Mass.","English","","","","","WorldCat Discovery Service","","Section: xviii, 500 pages : illustrations ; 24 cm","","","","54.00 computer science: general.; 71.31 sexes and their interrelations.; Beruf; Computers and women.; Computers.; Différences entre sexes en éducation.; Education.; Frau.; Informaticiennes.; Informatik; Information technology.; Informationstechnik; Ordinateurs et femmes.; Sex differences in education.; Unterprivilegierung; Women computer scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LEWJSAW","book","2018","Green, Jen; Zishan, Mohd","Women in science","","978-0-241-31595-8","","","","","2018","2020-09-16 14:35:54","2020-09-23 20:31:34","","","64","","","","","","DK. Level 3, Beginning to read alone","","","","Dorling Kindersley","London, England","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (chiefly colour), portraits (chiefly colour) ; 24 cm.","","","","Juvenile works.; Readers (Elementary); Readers.; Subjects:; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GH5BBTNC","book","2020","Adams, Julia; Wright, Louise (Illustrator),","Inventors and scientists","","978-1-5382-4307-7 978-1-5382-4306-0","","","","","2020","2020-09-16 14:35:54","2020-09-23 20:36:26","","","48","","","","","","Women who made history","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 24 cm","","","","Biographies.; Juvenile works.; Women inventors Biography Juvenile literature.; Women inventors.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GK4DWYZF","book","2017","Alexander, Heather","Women who rocked space","","978-1-4748-8253-8 978-1-4748-9203-2","","","","","2017","2020-09-16 14:35:54","2020-09-23 20:35:56","","","48","","","","","","STEM stars.","","","","Parragon","Bath, UK","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations, portraits ; 21 cm.","","","","Astronautics Juvenile literature.; Astronautics.; Biographies.; History.; JUVENILE NONFICTION / Biography & Autobiography / Science & Technology.; JUVENILE NONFICTION / Girls & Women.; JUVENILE NONFICTION / Technology / Aeronautics, Astronautics & Space Science.; Juvenile works.; Women in science History Juvenile literature.; Women in science Juvenile literature.; Women in science.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PWKN9C4Q","book","2008","Rosser, Sue Vilhauer","Women, science, and myth: gender beliefs from antiquity to the present","","978-1-59884-095-7","","","http://catdir.loc.gov/catdir/enhancements/fy0811/2008009359-d.html","","2008","2020-09-16 14:36:40","2020-09-23 20:26:48","2020-09-16 14:36:38","","xvii, 502","","","","","Women, science, and myth","","","","","ABC-CLIO","Santa Barbara, Calif.","English","","","","","WorldCat Discovery Service","","Section: xvii, 502 pages : illustrations ; 27 cm","","","","Discriminatie (sociologie); Könsskillnader forskning.; Kvinnorollen forskning.; Natuurwetenschappen.; Sekseverschillen.; Sex customs.; Sex differences Research.; Sex role Research.; Vrouwen.; Wetenschapsbeoefenaars.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QWQRSZZR","book","2018","Conrad, Dean","Space sirens, scientists and princesses: the portrayal of women in science fiction cinema","","978-1-4766-6927-4","","","","","2018","2020-09-16 14:36:40","2020-09-23 20:28:32","","","x, 326","","","","","Space sirens, scientists and princesses","","","","","McFarland & Company, Inc., Publishers","Jefferson, North Carolina","English","","","","","WorldCat Discovery Service","","Section: x, 326 pages ; 23 cm","","","","Criticism, interpretation, etc.; Science fiction films History and criticism.; Science fiction films.; Women in motion pictures.; Women scientists in motion pictures.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4YSDGWM","book","2016","Calkhoven, Laurie.; Petersen, Alyssa","The women who launched the computer age","","978-1-4814-7046-9 978-1-4814-7047-6","","","","","2016","2020-09-16 14:36:40","2020-09-23 20:29:50","","","48","","","","","","Ready-to-read. Level three","","","","Simon & Schuster Merch & Paper","","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm.","","","","Biographies.; Computer industry United States History Juvenile literature.; Computer industry.; Computer programmers United States Biography Juvenile literature.; Computer programmers.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) History Juvenile literature.; ENIAC (Computer).; History.; JUVENILE NONFICTION / Biography & Autobiography / Women.; JUVENILE NONFICTION / Computers / Programming.; JUVENILE NONFICTION / Reader - Beginner.; Juvenile works.; United States.; Women computer programmers United States Biography Juvenile literature.; Women computer programmers.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","Simon Spotlight edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HMYQKBAN","book","2016","Holt, Nathalia","Rise of the rocket girls: the women who propelled us, from missiles to the moon to Mars","","978-0-316-33892-9 978-0-316-33890-5","","","https://www.loc.gov/catdir/enhancements/fy1614/2015954384-b.html","","2016","2020-09-16 14:36:40","2020-09-23 20:27:47","2020-09-16 14:36:39","","xiii, 338","","","","","Rise of the rocket girls","","","","","Little, Brown and Company","New York","English","","","","","WorldCat Discovery Service","","Section: xiii, 338 pages, 16 unnumbered pages of plates : illustrations (some color) ; 25 cm","","","","1900-1999; 1900-1999.; Astronautics United States History 20th century.; Astronautics United States History.; Astronautics.; Biographies.; Frauenberuf; Geschichte; HISTORIES.; History.; Informatik; Jet Propulsion Laboratory (U.S.); Jet Propulsion Laboratory (U.S.) Biography.; Jet Propulsion Laboratory (U.S.) History.; Mathematical Computing.; MATHEMATICS.; Mathematik; Rocketry United States History 20th century.; Rocketry United States History.; Rocketry.; ROCKETS.; Space Flight history.; United States.; Women computer programmers United States Biography.; Women computer programmers United States History.; Women computer programmers.; Women history.; Women in computer science United States Biography.; Women in computer science.; Women mathematicians Biography.; Women mathematicians History.; Women mathematicians United States Biography.; Women mathematicians United States History.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VYU4MLX4","book","2008","Cohoon, J. McGrath.; Aspray, William.","Women and information technology: research on underrepresentation","","978-0-262-53307-2","","","","","2008","2020-09-16 14:36:40","2020-09-23 20:29:19","","","500","","","","","Women and information technology","","","","","MIT","Cambridge, Mass. ;","English","","","","","WorldCat Discovery Service","","Section: 500 pages : illustrations ; 25 cm","","","","54.00 computer science: general.; 71.31 sexes and their interrelations.; Beruf; Computers and women.; Computers.; Différences entre sexes en éducation.; Education.; Frau.; Informaticiennes.; Informatik; Information technology.; Informationstechnik; Ordinateurs et femmes.; Sex differences in education.; Unterprivilegierung; Women computer scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AHN8JS58","book","2003","Haven, Kendall F.","Women at the edge of discovery: 40 true science adventures","","978-1-59158-015-7","","","","","2003","2020-09-16 14:36:40","2020-09-23 20:28:07","","","xx, 273","","","","","Women at the edge of discovery","","","","","Libraries Unlimited","Westport, Conn.","English","","","","","WorldCat Discovery Service","","Section: xx, 273 pages ; 24 cm","","","","1900-1999; Biographies.; History.; Science History 20th century.; Science.; Vrouwen.; Wetenschapsbeoefenaars.; Women scientists Biography.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5PZK2R2Q","book","2018","Tsjeng, Zing","Forgotten women: the scientists","","978-1-78840-042-8 978-1-84403-983-8","","","","","2018","2020-09-16 14:36:40","2020-09-23 20:26:28","","","224","","","","","Forgotten women","Forgotten women","","","","Cassell Illustrated","London","English","","","","","WorldCat Discovery Service","","Section: 224 pages : illustrations (some color) ; 22 cm.","","","","Biographies.; Women Biography.; Women scientists Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DGG24BFR","book","2001","Williams, Kathleen Broome","Improbable warriors: women scientists and the U.S. Navy in World War II","","978-1-55750-961-1","","","http://www.h-net.org/review/hrev-a0c7r3-aa","","2001","2020-09-16 14:36:40","2020-09-23 20:26:00","2020-09-16 14:36:40","","xvii, 280","","","","","Improbable warriors","","","","","Naval Institute Press","Annapolis, Md.","English","","","","","WorldCat Discovery Service","","Section: xvii, 280 pages : illustrations ; 24 cm","","","","1939-1945; Armed Forces Women.; Biographies.; Biography.; États-Unis. Navy Femmes.; Femmes scientifiques États-Unis 1900-1945.; Guerre mondiale (1939-1945) Sciences.; Science.; United States.; United States. Navy Women Biography.; United States. Navy.; Women scientists United States Biography.; Women scientists.; World War, 1939-1945 Science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XTTI3ZXR","book","2017","Alexander, Heather","Women who rocked space","","978-1-4748-9203-2","","","","","2017","2020-09-16 14:36:40","2020-09-23 20:30:27","","","48","","","","","","STEM stars.","","","","Parragon Books Ltd.","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly colour), portraits (chiefly colour) ; 21 cm.","","","","Astronautics Juvenile literature.; Astronautics.; Biographies.; History.; JUVENILE NONFICTION / Biography & Autobiography / Science & Technology.; JUVENILE NONFICTION / Girls & Women.; JUVENILE NONFICTION / Technology / Aeronautics, Astronautics & Space Science.; Juvenile works.; Women in science History Juvenile literature.; Women in science Juvenile literature.; Women in science.; Women scientists Biography Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3HKQ9CAB","book","2019","Mukherjee, Sumita.","Women in S.T.E.M.","","978-1-09-536665-3","","","","","2019","2020-09-16 14:36:40","2020-09-23 20:27:23","","","61","","","","","","","","","","Sumita Mukherjee","","English","","","","","WorldCat Discovery Service","","Section: 61 pages, col. ill. ;","","","","Science juvenile literature.; Scientists.; Women biography.; Women scientists biography juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KS8QIMLN","book","2018","Calkhoven, Laurie; Petersen, Alyssa","Women who launched the computer age","","","","","","","2018","2020-09-16 14:37:03","2020-09-23 20:25:42","","","48","","","","","","Ready-to-read. Level three","","","","Scholastic Inc.","[New York]","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations ; 23 cm","","","","Biographies.; Computer industry United States History Juvenile literature.; Computer industry.; Computer programmers United States Biography Juvenile literature.; Computer programmers.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) History Juvenile literature.; History.; JUVENILE NONFICTION Readers Chapter Books.; Juvenile works.; United States.; Women Biography.; Women computer programmers United States Biography Juvenile literature.; Women computer programmers.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CF4C4W36","book","2018","Tsjeng, Zing","The scientists","","978-1-84403-983-8","","","","","2018","2020-09-16 14:37:03","2020-09-23 20:22:37","","","224","","","","","","Forgotten women","","","","Cassell","London","English","","","","","WorldCat Discovery Service","","Section: 224 pages : illustrations (colour) ; 22 cm","","","","Biographies.; History.; Women Biography.; Women in science History.; Women in science.; Women scientists Biography.; Women scientists.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"77JBK3C9","book","2014","Husain, Zakir; Dutta, Mousumi","Women in Kolkata's IT sector: satisficing between work and household","","978-81-322-1592-9","","","","","2014","2020-09-16 14:37:03","2020-09-23 20:24:04","","","133","","","","","Women in Kolkata's IT sector","SpringerBriefs in sociology, 2212-6368","","","","Springer","New Delhi ;","English","","","","","WorldCat Discovery Service","","Section: 133 pages : illustrations ; 24 cm.","","","","85.65 classes of labour and labourers.; India Kolkata.; India.; Women computer industry employees India Kolkata.; Women computer industry employees.; Women Employment India Kolkata.; Women Employment.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T3JIDATB","book","2018","Evans, Claire Lisa","Broad band: the untold story of the women who made the Internet","","978-0-7352-1175-9","","","","","2018","2020-09-16 14:37:03","2020-09-23 20:24:55","","","278","","","","","Broad band","","","","","Portfolio/Penguin","New York, New York","English","","","","","WorldCat Discovery Service","","Section: 278 pages : illustrations ; 24 cm","","","","Atarazanas; Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Science & Technology.; BIOGRAPHY & AUTOBIOGRAPHY Women.; Computer; Frau; History.; Informatikerin; Informationstechnik; Internet History.; Internet.; Women computer scientists Biography.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NMSKS5DR","book","2005","Chin-Lee, Cynthia.; Halsey, Megan; Addy, Sean","Amelia to Zora: twenty-six women who changed the world","","978-1-57091-522-2 978-1-57091-523-9","","","http://catdir.loc.gov/catdir/enhancements/fy1401/2004003847-b.html","","2005","2020-09-16 14:37:03","2020-09-23 20:25:13","2020-09-16 14:37:02","","32","","","","","Amelia to Zora","","","","","Charlesbridge","Watertown, MA","English","","","","","WorldCat Discovery Service","","Section: 32 pages : color illustrations ; 23 cm","","","","Alphabet books.; Biographies.; Juvenile works.; Multicultural education.; Women Biography Juvenile literature.; Women Biography.; Women.; Womens studies.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYGBLC3B","book","2002","Margolis, Jane.; Fisher, Allan","Unlocking the clubhouse: women in computing","","978-0-262-13398-2 978-0-262-63269-0","","","http://catdir.loc.gov/catdir/toc/fy032/2001034296.html","","2002","2020-09-16 14:37:03","2020-09-23 20:22:55","2020-09-16 14:37:02","","viii, 172","","","","","Unlocking the clubhouse","","","","","MIT Press","Cambridge, Mass.","English","","","","","WorldCat Discovery Service","","Section: viii, 172 pages : illustrations ; 24 cm","","","","Beruf; Beruf.; Computer science Vocational guidance.; Computers.; Datenverarbeitung; Datenverarbeitung.; Femmes en informatique.; Informatica.; Informatique Orientation professionnelle.; Meisjes.; Professionalisierung; Professionalisierung.; Sekseverschillen.; Vrouwen.; Women in computer science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W3ZBSCZ6","book","2000","IFIP TC9/WG9.1 International Conference on Women, Work, and Computerization (7th : 2000 : Vancouver, B.C.); Balka, Ellen.; Smith, Richard","Women, work, and computerization: charting a course to the future : IFIP TC9 WG9.1 Seventh International Conference on Women, Work, and Computerization, June 8-11, 2000, Vancouver, British Columbia, Canada","","978-0-7923-7864-8","","","http://catdir.loc.gov/catdir/enhancements/fy0820/00038433-t.html","","2000","2020-09-16 14:37:03","2020-09-23 20:23:42","2020-09-16 14:37:02","","x, 307","","","","","Women, work, and computerization","IFIP ; 44","","","","Kluwer Academic Publishers","Boston","English","","","","","WorldCat Discovery Service","","Section: x, 307 pages : illustrations ; 24 cm.","","","","computerization; Conference papers and proceedings.; IFIP; women; Women computer engineers Congresses.; Women computer engineers.; Women electronic data processing personnel Congresses.; Women electronic data processing personnel.; Women in computer science Congresses.; Women in computer science.; Women in information science Congresses.; Women in information science.; work","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IB37IWQG","book","2016","Maggs, Sam; Foster-Dimino, Sophia","Wonder women: 25 innovators, inventors, and trailblazers who changed history","","978-1-59474-925-4","","","","","2016","2020-09-16 14:37:03","2020-09-23 20:23:15","","","238","","","","","Wonder women","","","","","Quirk Books","Philadelphia","English","","","","","WorldCat Discovery Service","","Section: 238 pages : color illustrations ; 20 cm","","","","Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Women.; HISTORY Women.; Illustrated books.; Individuality.; SCIENCE History.; Women Biography.; Women in science Biography.; Women in science.; Women inventors Biography.; Women inventors.; Women scientists Biography.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SPSAHJ3Q","book","2018","Favilli, Elena; Cavallo, Francesca","Good night stories for rebel girls: 100 tales of extraordinary women","","978-0-9978958-1-0 978-0-14-198600-5 978-0-12-042047-6","","","https://www.rebelgirls.co/","","2018","2020-09-16 14:37:03","2020-09-23 20:24:33","2020-09-16 14:37:03","","xii, 212","","","","","Good night stories for rebel girls","","","","","Timbuktu Labs","[Venice, CA]","English","","","","","WorldCat Discovery Service","","Section: xii, 212 pages : color illustrations ; 25 cm","","","","Biographies.; JUVENILE NONFICTION Biography & Autobiography Women.; Juvenile works.; Women Biography Juvenile literature.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JJTJALF4","book","2019","Woodford, Chris; DK Publishing, Inc.","Scientists who changed history.","","978-1-4654-8248-8","","","","","2019","2020-09-16 14:37:03","2020-09-23 20:22:05","","","320","","","","","","","","","","DK Publishing","New York","English","","","","","WorldCat Discovery Service","","Section: 320 pages : color illustrations ; 24 cm","","","","Biographies.; BIOGRAPHY & AUTOBIOGRAPHY / Science & Technology.; History.; SCIENCE / History.; Scientists Biography.; Scientists History.; Scientists.; TECHNOLOGY & ENGINEERING / History.","","","","","","","","","","","","","","","","","","","","","First American edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VJE698Q","book","2002","Pearson, Esther M.","Women in high tech: visions of change","","","","","","","2002","2020-09-16 14:37:31","2020-09-23 20:18:36","","","100","","","","","Women in high tech","","","","","Morris Publishing","Kearney, Neb.","English","","","","","WorldCat Discovery Service","","Section: 100 pages : portraits ; 21 cm","","","","High technology industries Management.; Personal narratives.; Success in business United States.; Success in business.; United States.; Women executives United States.; Women executives.; Women in computer science.; Women in engineering.; Women in technology.; Women in the professions.; Women information scientists.; Women-owned business enterprises Personal narratives.; Women-owned business enterprises.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"58RANWQ8","book","2019","Slade, Suzanne; Miller Jamison, Veronica","A computer called Katherine: how Katherine Johnson helped put America on the moon","","978-0-316-43517-8","","","","","2019","2020-09-16 14:37:31","2020-09-23 20:17:53","","","","","","","","A computer called Katherine","","","","","Little, Brown and Company","New York","English","","","","","WorldCat Discovery Service","","Section: 32 unnumbered pages : color illustrations ; 27 x 27 cm","","","","African American women mathematicians Biography Juvenile literature.; African American women mathematicians Biography.; African American women mathematicians.; African Americans Biography.; Biographies.; Employees.; Johnson, Katherine G.; Johnson, Katherine G. Juvenile literature.; JUVENILE NONFICTION / Biography & Autobiography / Science & Technology.; JUVENILE NONFICTION / Biography & Autobiography / Women.; JUVENILE NONFICTION / Technology / Aeronautics, Astronautics & Space Science.; Juvenile works.; Mathematicians United States Biography Juvenile literature.; Mathematicians United States Biography.; Mathematicians.; United States.; United States. National Aeronautics and Space Administration Officials and employees Biography Juvenile literature.; United States. National Aeronautics and Space Administration Officials and employees Biography.; United States. National Aeronautics and Space Administration.; Women Biography.; Women mathematicians Biography.; Women mathematicians United States Biography Juvenile literature.; Women mathematicians United States Biography.; Women mathematicians.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KHTHWNK8","book","2019","Brown, Tami Lewis; Dunn, Debbie Loren; Beck, Chelsea","Instructions not included: how a team of women coded the future","","978-1-368-01105-1","","","","","2019","2020-09-16 14:37:31","2020-09-23 20:21:46","","","","","","","","Instructions not included","","","","","Disney/Hyperion","Los Angeles","English","","","","","WorldCat Discovery Service","","Section: 1 volume (unpaged) : illustrations (chiefly color) ; 27 cm","","","","Bartik, Jean Juvenile literature.; Bartik, Jean.; Biographies.; Computer scientists United States Biography Juvenile literature.; Computer scientists.; ENIAC (Computer); ENIAC (Computer) Juvenile literature.; Holberton, Frances E.; Holberton, Frances E. Juvenile literature.; JUVENILE NONFICTION / Biography & Autobiography / Science & Technology.; JUVENILE NONFICTION / Mathematics / General.; JUVENILE NONFICTION / Technology / Electricity & Electronics.; Juvenile works.; Mauchly-Antonelli, Kay Juvenile literature.; Mauchly-Antonelli, Kay.; Picture books for children.; Picture books.; United States.; Women Biography.; Women computer scientists United States Biography Juvenile literature.; Women computer scientists.","","","","","","","","","","","","","","","","","","","","","First edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZQYBEXY6","book","2017","Van Vlack, Tarah Wheeler","Women in tech: take your career to the next level with practical advice and inspiring stories","","978-1-63217-140-5","","","","","2017","2020-09-16 14:37:31","2020-09-23 20:17:34","","","xvii, 247","","","","","Women in tech","","","","","Sasquatch Books","Seattle","English","","","","","WorldCat Discovery Service","","Section: xvii, 247 pages ; 22 cm","","","","BIOGRAPHY & AUTOBIOGRAPHY / Women.; BUSINESS & ECONOMICS / Industries / Computer Industry.; BUSINESS & ECONOMICS / Women in Business.; Career development.; Women in technology.; Women Vocational guidance.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
