&#65279;"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"GNNF9B5I","book","2009","Layne, Margaret.","Women in engineering. Pioneers and trailblazers","","978-0-7844-0980-0","","","http://books.google.com/books?isbn=9780784409800","","2009","2020-09-16 14:27:32","2020-09-16 16:54:04","2020-09-16 14:27:30","","xi, 247","","","","","","","","","","ASCE Press","Reston, Va.","English","","","","","WorldCat Discovery Service","","Section: xi, 247 pages : illustrations ; 23 cm","","","","Kvinnliga uppfinnare.; Sociale geschiedenis.; Vernieuwing.; Vrouwen.; Women engineers.; Women in engineering.; Women inventors.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WLR2Z83","book","2009","Layne, Margaret.","Women in engineering. Professional life","","978-0-7844-0991-6","","","http://books.google.com/books?isbn=9780784409916","","2009","2020-09-16 14:27:32","2020-09-16 16:53:41","2020-09-16 14:27:30","","xi, 257","","","","","","","","","","American Society of Civil Engineers","Reston, Va.","English","","","","","WorldCat Discovery Service","","Section: xi, 257 pages ; 23 cm","","","","Women engineers Professional relationships.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DBAUY5XB","book","0000","Women in Engineering.; University of Adelaide. Equal Opportunity Office.","Women doing engineering: join us.","","","","","","","0000","2020-09-16 14:27:32","2020-09-16 16:52:48","","","","","","","","Women doing engineering","","","","","Women in Engineering","Glenside, S. Aust.","English","","","","","WorldCat Discovery Service","","Section: 17 unnumbered pages : portraits ; 30 cm","","","","South Australia.; Women engineers Australia South Australia.; Women engineers.; Women in engineering Australia South Australia.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HUMSF4K7","book","2017","Gagne, Tammy","Women in engineering","","978-1-68078-267-7","","","131710","","2017","2020-09-16 14:27:32","2020-09-16 16:54:54","2020-09-16 14:27:31","","48","","","","","","Women in STEM","","","","Core Library, an imprint of Abdo Publishing","Mankato, Minnesota","English","","","","","WorldCat Discovery Service","","Section: 48 pages : illustrations (chiefly color) ; 24 cm.","","","","Engineering Vocational guidance.; Juvenile works.; Literature.; Technology Vocational guidance.; Vocational guidance.; Women engineers.; Women in engineering Juvenile literature.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JH8G8DUZ","book","2007","Burke, Ronald J.; Mattis, Mary C.","Women and minorities in science, technology, engineering, and mathematics: upping the numbers","","978-1-84542-888-4 978-1-84720-687-9","","","http://catdir.loc.gov/catdir/toc/ecip0716/2007016049.html","","2007","2020-09-16 14:27:32","2020-09-16 16:56:06","2020-09-16 14:27:31","","xvii, 379","","","","","Women and minorities in science, technology, engineering, and mathematics","","","","","Edward Elgar","Cheltenham, UK ;","English","","","","","WorldCat Discovery Service","","Section: xvii, 379 pages : illustrations ; 24 cm","","","","Arbeitswelt; Berufsausbildung; Employment.; Engineering.; Frau; Frau.; Gleichberechtigung; Mathematics.; Mathematik; Minderheit; Minorities in engineering.; Minorities in mathematics.; Minorities in science.; Minorities in technology.; Minority Groups.; Naturwissenschaften; Science.; Technik; Technology.; Women in engineering.; Women in mathematics.; Women in science.; Women in technology.; Women.; Workforce.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U7J8MEUU","book","2005","Walton, Andrea","Women and philanthropy in education","","978-0-253-34466-3","","","http://site.ebrary.com/id/10124802","","2005","2020-09-16 14:27:32","2020-09-16 16:53:15","2020-09-16 14:27:31","","xi, 356","","","","","","Philanthropic and nonprofit studies","","","","Indiana University Press","Bloomington","English","","","","","WorldCat Discovery Service","","Section: xi, 356 pages ; 25 cm.","","","","19e siècle.; 20e siècle.; Éducation des femmes.; Endowments United States History.; Endowments.; Enseignement supérieur.; États-Unis.; Femme.; Femmes dans l'enseignement supérieur États-Unis Histoire.; Femmes Enseignement supérieur États-Unis Histoire.; Femmes philanthropes États-Unis Histoire.; Fondation (Institution); Fondations États-Unis Histoire.; Histoire.; History.; Hochschullehrerin.; Philanthropie.; United States.; USA.; Women in higher education United States History.; Women in higher education.; Women philanthropists United States History.; Women philanthropists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IXSP7QHN","book","2006","Fox, Mary Frank.; Johnson, Deborah G.; Rosser, Sue Vilhauer.","Women, gender, and technology","","978-0-252-03095-6 978-0-252-07336-6","","","http://catdir.loc.gov/catdir/toc/ecip0614/2006018048.html","","2006","2020-09-16 14:27:32","2020-09-16 16:55:22","2020-09-16 14:27:31","","viii, 204","","","","","","Women, gender, and technology","","","","University of Illinois Press","Urbana","English","","","","","WorldCat Discovery Service","","Section: viii, 204 pages : illustrations ; 23 cm.","","","","Computers and women United States.; Computers and women.; Femmes, Effets des innovations sur les États-Unis.; Frau; Frau.; Informatietechnologie.; Information technology Social aspects United States.; Information technology Social aspects.; Ordinateurs et femmes États-Unis.; Sekseverschillen.; Technologie; Technologie de l'information Aspect social États-Unis.; Technologie.; United States.; USA; USA.; Verenigde Staten.; Vrouwen.; Women Effect of technological innovations on United States.; Women Effect of technological innovations on.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VHHB27Y5","book","2018","Brereton, Catherine","Women scientists in physics and engineering","","978-1-5382-1412-1 978-1-5382-1465-7","","","","","2018","2020-09-16 14:27:32","2020-09-16 16:56:45","","","48","","","","","","Superwomen in STEM","","","","Gareth Stevens Publishing","New York, NY","English","","","","","WorldCat Discovery Service","","Section: 48 pages : color illustrations, portraits (some color) ; 25 cm","","","","Juvenile works.; Literature.; Women in science Juvenile literature.; Women in science.; Women physicists Juvenile literature.; Women physicists.; Women scientists Juvenile literature.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQQQRF9P","book","2018","Hahn, Laura D.; Wolters, Angela S.","Women and ideas in engineering: twelve stories from Illinois","","978-0-252-04196-9","","","","","2018","2020-09-16 14:27:32","2020-09-16 16:54:25","","","xiv, 195","","","","","Women and ideas in engineering","","","","","University of Illinois Press","Urbana","English","","","","","WorldCat Discovery Service","","Section: xiv, 195 pages : illustrations (chiefly color) ; 24 cm","","","","Biographies.; Engineering Illinois History.; Engineering.; Engineers United States Biography.; Engineers.; History.; Illinois Biography.; Illinois.; United States.; Women engineers United States Biography.; Women engineers.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XGBYK9H4","book","2010","Cater-Steel, Aileen; Cater, Emily","Women in engineering, science and technology: education and career challenges","","978-1-61520-657-5 978-1-61520-658-2","","","","","2010","2020-09-16 14:27:32","2020-09-16 16:55:42","","","xxv, 358","","","","","Women in engineering, science and technology","","","","","Engineering Science Reference","Hershey, PA","English","","","","","WorldCat Discovery Service","","Section: xxv, 358 pages : illustrations ; 29 cm","","","","Women Employment.; Women in the professions.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PMGPLQYJ","book","2009","Frize, Monique; Frize, Peter R. D.; Faulkner, Nadine","The bold and the brave: a history of women in science and engineering","","978-0-7766-0725-2","","","https://www.loc.gov/catdir/enhancements/fy1616/2008460336-b.html","","2009","2020-09-16 14:27:51","2020-09-16 16:51:55","2020-09-16 14:27:49","","xvi, 348","","","","","The bold and the brave","","","","","University of Ottawa Press","Ottawa","English","","","","","WorldCat Discovery Service","","Section: xvi, 348 pages : illustrations ; 20 cm","","","","Erziehung.; Femmes dans les sciences Biographies.; Femmes dans les sciences Histoire.; Femmes Éducation Histoire.; Femmes en ingénierie Histoire.; Femmes Vie intellectuelle.; Frau.; History.; Ingenieurin.; Naturwissenschaftlerin.; Women Education History.; Women Education.; Women in engineering History.; Women in engineering.; Women in science History.; Women in science.; Women Intellectual life.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJM3Q8AV","book","2003","Xie, Yu; Shauman, Kimberlee A.","Women in science: career processes and outcomes","","978-0-674-01034-5 978-0-674-01859-4","","","http://www.gbv.de/dms/goettingen/369664515.pdf","","2003","2020-09-16 14:27:51","2020-09-16 16:48:07","2020-09-16 14:27:49","","xvi, 318","","","","","Women in science","","","","","Harvard University Press","Cambridge, Mass.","English","","","","","WorldCat Discovery Service","","Section: xvi, 318 pages : illustrations ; 25 cm","","","","Femmes dans les sciences.; Femmes scientifiques.; Technische wetenschappen.; Vrouwen.; Women in science.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NGYDIR9Q","book","2000","United Nations. Economic Commission for Europe. Statistical Division.; U.S. Census Bureau.","Women and men in Europe and North America, 2000","","978-92-1-116747-4","","","","","2000","2020-09-16 14:27:51","2020-09-16 16:48:43","","","xx, 252","","","","","","","","","","United Nations","New York","English","","","","","WorldCat Discovery Service","","Section: xx, 252 pages : illustrations, maps ; 30 cm","","","","Amérique du Nord Différences entre sexes Statistiques.; DISTRIBUCION POR SEXO (DEMOGRAFIA) AMERICA DEL NORTE ESTADISTICAS.; DISTRIBUCION POR SEXO (DEMOGRAFIA) EUROPA ESTADISTICAS.; Europe Différences entre sexes Statistiques.; Europe.; Femmes Amérique du Nord Statistiques.; Femmes Europe Statistiques.; Hommes Amérique du Nord Statistiques.; Hommes Europe Statistiques.; Indicateurs sociaux.; Leefsituatie.; Mannen.; North America.; Population Statistiques.; Répartition par sexe (démographie); Répartition par sexe (démographie) Amérique du Nord Statistiques.; Sex distribution (Demography); Sex distribution (Demography) Europe Statistics.; Sex distribution (Demography) North America Statistics.; Statistics.; Vrouwen.","","","","","","","","","","","","","","","","","","","","","[2nd ed.].","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5MZ2RKV","book","2010","Godfroy-Genin, Anne-Sophie.; PROMETEA (Project)","Women in engineering and technology research: the PROMETEA conference proceedings","","978-3-643-10457-1","","","","","2010","2020-09-16 14:27:51","2020-09-16 16:51:29","","","730","","","","","Women in engineering and technology research","Prometea ; v. 1","","","","Lit","Berlin","English","","","","","WorldCat Discovery Service","","Section: 730 pages : illustrations ; 22 cm.","","","","Conference papers and proceedings.; Frau; Frau Naturwissenschaften.; Frau.; Ingenieurwissenschaften; Ingenieurwissenschaften.; Naturwissenschaften Frau.; Paris <2007>; Technik; Women in engineering Congresses.; Women in engineering.; Women in technology Congresses.; Women in technology.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3FVU358M","book","2008","Phipps, Alison.","Women in science, engineering and technology: three decades of UK initiatives","","978-1-85856-402-9","","","","","2008","2020-09-16 14:27:51","2020-09-16 16:49:06","","","v, 183","","","","","Women in science, engineering and technology","","","","","Trentham Books","Stoke-on-Trent","English","","","","","WorldCat Discovery Service","","Section: v, 183 pages ; 24 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=016460061&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Beruf; Frau.; Great Britain.; Industrial arts Vocational guidance Government policy Great Britain.; Kvinnopolitik Storbritannien.; Kvinnor och teknik.; Naturvetenskap.; Utbildningsval genusaspekter.; Women in science Government policy Great Britain.; Women in science Government policy.; Women Vocational guidance Government policy Great Britain.; Yrkesval Storbritannien.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SA9UDJ29","book","2000","Moisala, Pirkko.; Diamond, Beverley","Music and gender","","978-0-252-02544-0 978-0-252-06865-2","","","http://lcweb.loc.gov/catdir/toc/99006791.html","","2000","2020-09-16 14:27:51","2020-09-16 16:49:32","2020-09-16 14:27:50","","xiii, 376","","","","","","","","","","University of Illinois Press","Urbana","English","","","","","WorldCat Discovery Service","","Section: xiii, 376 pages : illustrations ; 24 cm","","","","Musiciennes; Sex in music.; Sexualité dans la musique; Women musicians.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HT3ZJ4QN","book","2018","Green, Jen","Women in science","","978-1-4654-6860-4 978-1-4654-6859-8 978-0-7804-0038-2 978-1-5182-5354-6","","","http://www.perma-bound.com/ws/image/cover/000152980/m","","2018","2020-09-16 14:27:51","2020-09-16 16:51:04","2020-09-16 14:27:50","","64","","","","","","DK. Level 3, Beginning to read alone","","","","DK Publishing","New York, New York","English","","","","","WorldCat Discovery Service","","Section: 64 pages : illustrations (some color) ; 23 cm.","","","","Biographies.; Chapter-headings.; JUVENILE NONFICTION Biography & Autobiography Science & Technology.; JUVENILE NONFICTION Biography & Autobiography Women.; JUVENILE NONFICTION Reader Intermediate.; Juvenile works.; Readers (Primary); Readers (Publications); Women in science Biography.; Women in science Juvenile literature.; Women in science.","","","","","","","","","","","","","","","","","","","","","First American edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R7DHIURX","book","2009","Heitmann, John Alfred.","The automobile and American life","","978-0-7864-4013-9","","","","","2009","2020-09-16 14:27:51","2020-09-16 16:50:29","","","xi, 248","","","","","","","","","","McFarland & Co.","Jefferson, N.C.","English","","","","","WorldCat Discovery Service","","Section: xi, 248 pages : illustrations ; 26 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=017716605&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Automobile industry and trade Social aspects United States History.; Automobile industry and trade Social aspects.; Automobile industry and trade United States History.; Automobile industry and trade.; History.; Kraftwagen; Sozialer Wandel; United States.; USA; USA.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YEHBUYZN","book","2001","Lederman, Muriel; Bartsch, Ingrid","The gender and science reader","","978-0-415-21357-8 978-0-415-21358-5","","","","","2001","2020-09-16 14:27:51","2020-09-16 16:50:03","","","xiv, 505","","","","","","","","","","Routledge","London ;","English","","","","","WorldCat Discovery Service","","Section: xiv, 505 pages ; 25 cm","","","http://bvbr.bib-bvb.de:8991/F?func=service&doc_library=BVB01&doc_number=009258811&line_number=0001&func_code=DB_RECORDS&service_type=MEDIA","Aufsatzsammlung; Feminism.; Feminisme.; Féminisme.; Feminismus; Femmes dans les sciences.; Frau; Frau.; Science.; Sekseverschillen.; Sex Factors.; Wetenschap.; Wissenschaft; Women in science.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8NT2VPX","book","2003","Badekale, A. J.","Women and engineering in Nigeria: towards improved policy initiatives and increased female participation","","978-9966-916-20-4","","","","","2003","2020-09-16 14:27:51","2020-09-16 16:52:16","","","","","","","","Women and engineering in Nigeria","ATPS working paper series ; no. 37","","","","African Technology Policy Studies Network","Nairobi, Kenya","English","","","","","WorldCat Discovery Service","","Section: 63, [3] pages ; 25 cm.","","","","Engineering Study and teaching Nigeria.; Engineering Study and teaching.; Nigeria.; Women in engineering Nigeria.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C47SJM9S","book","2007","Clarke, Andy (Writer on video games in art),; Mitchell, Grethe","Videogames and art","","978-1-84150-142-0","","","http://catdir.loc.gov/catdir/enhancements/fy0732/2007408368-t.html","","2007","2020-09-16 14:28:11","2020-09-16 16:47:44","2020-09-16 14:28:09","","283","","","","","","","","","","Intellect","Bristol, UK ;","English","","","","","WorldCat Discovery Service","","Section: 283 pages : illustrations ; 24 cm","","","","Art par ordinateur.; Computer art.; Computer graphics.; Computerspelen.; Computerspiel; Infographie interactive.; Jeux vidéo dans l'art.; Jeux vidéo Design.; Kunst; Video games Design.; Video games in art.; Videokunst; Videokunst.; Videospiel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W7UAKJIK","book","2000","Huang, Gary.; Taddese, Nebiyu.; Walter, Elizabeth.","Entry and persistence of women and minorities in college science and engineering education","","","","","http://purl.access.gpo.gov/GPO/LPS7016","","2000","2020-09-16 14:28:11","2020-09-16 16:44:23","2020-09-16 14:28:10","","xvi, 105","","","","","","Research and development report / National Center for Education Statistics.","","","","U.S. Department of Education, Office of Educational Research and Improvement","[Washington, D.C.]","English","","","","","WorldCat Discovery Service","","Section: xvi, 105 pages : illustrations ; 28 cm.","","","","Engineering education.; Engineering Study and teaching (Higher); Engineering Study and teaching (Higher) United States.; Ethnic Groups.; Minorities in engineering United States.; Minorities in engineering.; Minorities in science United States.; Minorities in science.; Science education.; Science Study and teaching (Higher); Science Study and teaching (Higher) United States.; United States.; Women in engineering United States.; Women in engineering.; Women in science United States.; Women in science.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6DWAMLUN","book","2007","Welpe, Ingelore.; Reschka, Barbara.; Larkin, June","Gender and engineering: strategies and possibilities","","978-3-631-56052-5","","","http://catdir.loc.gov/catdir/toc/fy0805/2008384871.html","","2007","2020-09-16 14:28:11","2020-09-16 16:42:59","2020-09-16 14:28:10","","252","","","","","Gender and engineering","Gender research applied ; Bd. 3","","","","Peter Lang","Frankfurt am Main ;","English","","","","","WorldCat Discovery Service","","Section: 252 pages : illustrations ; 21 cm.","","","","Aufsatzsammlung.; Geschlechterforschung; Geschlechterforschung Ingenieurwissenschaften Aufsatzsammlung.; Ingenieurwissenschaften; Ingenieurwissenschaften Geschlechterforschung Aufsatzsammlung.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFMJVNHF","book","2003","Garner, Geraldine O.","Careers in engineering","","978-0-07-139041-5","","","http://catdir.loc.gov/catdir/description/mh031/2002027208.html","","2003","2020-09-16 14:28:11","2020-09-16 16:45:59","2020-09-16 14:28:10","","ix, 227","","","","","","VGM professional careers series","","","","VGM Career Books","Chicago","English","","","","","WorldCat Discovery Service","","Section: ix, 227 pages ; 24 cm.","","","","Engineering Vocational guidance.","","","","","","","","","","","","","","","","","","","","","2nd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FNTVHR8C","book","2009","Garner, Geraldine O.","Careers in engineering","","978-0-07-154555-6 978-0-07-164219-4","","","http://www.netlibrary.com.ezproxy.ump.edu.my/urlapi.asp?action=summary&v=1&bookid=242700","","2009","2020-09-16 14:28:11","2020-09-16 16:45:39","2020-09-16 14:28:10","","xiii, 297","","","","","","","","","","McGraw-Hill","New York","English","","","","","WorldCat Discovery Service","","Section: xiii, 297 pages ; 23 cm","","","","Engineering Vocational guidance.","","","","","","","","","","","","","","","","","","","","","3rd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MZ9PZBZK","book","2011","Gayles, Joy Gaston.","Attracting and retaining women in STEM","","978-1-118-29769-8","","","http://onlinelibrary.wiley.com/doi/10.1002/ir.v2011.152/issuetoc","","2011","2020-09-16 14:28:11","2020-09-16 16:45:17","2020-09-16 14:28:10","","106","","","","","","New directions for institutional research, 0271-0579 ; no. 152","","","","Jossey-Bass","San Francisco","English","","","","","WorldCat Discovery Service","","Section: 106 pages : illustrations ; 23 cm.","","","","Engineering Study and teaching (Higher); Engineering Study and teaching (Higher) United States.; Mathematics Study and teaching (Higher); Mathematics Study and teaching (Higher) United States.; Science Study and teaching (Higher); Science Study and teaching (Higher) United States.; Technology Study and teaching (Higher); Technology Study and teaching (Higher) United States.; United States.; Women in engineering Research United States.; Women in mathematics Research United States.; Women in science Research United States.; Women scientists Training of United States.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2P5DPGQ5","book","2002","Engineering Council","Women into science and engineering: Directory of initiatives, 2002.","","","","","","","2002","2020-09-16 14:28:11","2020-09-16 16:46:26","","","","","","","","Women into science and engineering","","","","","Engineering Council","[Place of publication not identified]","English","","","","","WorldCat Discovery Service","","","","","","NONE FOUND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZYFBCDDN","book","2009","Layne, Margaret.","Women in engineering. Professional life","","978-0-7844-0991-6","","","","","2009","2020-09-16 14:28:11","2020-09-16 16:43:30","","","xi, 257","","","","","","","","","","ASCE Press","Reston, Va.","English","","","","","WorldCat Discovery Service","","Section: xi, 257 pages : illustrations ; 23 cm","","","","Women engineers Professional relationships.; Women in engineering.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A6TKN93S","book","2016","Downey, Davia C.","Cities and disasters","","978-1-4822-4740-4","","","","","2016","2020-09-16 14:28:11","2020-09-16 16:46:50","","","xxviii, 303","","","","","","","","","","CRC Press, Taylor & Francis Group","Boca Raton","English","","","","","WorldCat Discovery Service","","Section: xxviii, 303 pages : illustrations, maps ; 23 cm","","","","Catastrophes naturelles.; Catastrophes urbaines.; Cities and towns.; Cities.; Civil Defense methods.; Community organization.; Disaster Planning.; Disaster relief.; Emergency management.; Gestion des situations d'urgence.; katastroph&#275;; Natural disasters.; Planung; Resilience, Psychological.; Rettungswesen; Secours aux victimes de catastrophes.; Socioeconomic Factors.; Stadt; Urban Health Services.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8J5EZ4SF","book","2007","Committee on Maximizing the Potential of Women in Academic Science and Engineering (U.S.); Committee on Science, Engineering, and Public Policy (U.S.); National Academy of Sciences (U.S.); National Academy of Engineering; Institute of Medicine (U.S.)","Beyond bias and barriers: fulfilling the potential of women in academic science and engineering","","978-0-309-10042-7 978-0-309-65454-8 978-0-309-10320-6","","","http://books.nap.edu/catalog.php?record_id=11741","","2007","2020-09-16 14:28:11","2020-09-16 16:47:18","2020-09-16 14:28:11","","xxvii, 317","","","","","Beyond bias and barriers","","","","","National Academies Press","Washington, D.C.","English","","","","","WorldCat Discovery Service","","Section: xxvii, 317 pages : illustrations ; 24 cm","","","","Engineering Study and teaching United States.; Engineering Study and teaching.; Engineering.; Natuurwetenschappen.; Prejudice.; Science Study and teaching United States.; Science Study and teaching.; Science.; United States.; Verenigde Staten.; Vocational interests United States.; Vocational interests.; Vrouwen.; Women Education United States.; Women education.; Women Education.; Women in engineering United States.; Women in engineering.; Women in science United States.; Women in science.; Workforce.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GI5IJAIH","book","2000","Bart, Jody","Women succeeding in the sciences: theories and practices across disciplines","","978-1-55753-121-6 978-1-55753-122-3","","","http://ets.umdl.umich.edu/cgi/t/text/text-idx?c=epv2;cc=epv2;view=toc;idno=BAY2442.0001.001","","2000","2020-09-16 14:28:26","2020-09-16 16:41:07","2020-09-16 14:28:24","","x, 277","","","","","Women succeeding in the sciences","","","","","Purdue University Press","West Lafayette, Ind.","English","","","","","WorldCat Discovery Service","","Section: x, 277 pages ; 24 cm","","","","Aufsatzsammlung; Geschichte; Lehrveranstaltung; Naturwissenschaftlerin; Naturwissenschaftliches Studium; Science education.; Science Study and teaching.; Women Education.; Women in science.; Women.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C6WA5BM4","book","2011","Parkinson, Claire L.; Millar, Pamela S.; Thaller, Michelle.; Goddard Space Flight Center.; Maryland Women's Heritage Center.","Women of Goddard: careers in science, technology, engineering & mathematics","","","","","","","2011","2020-09-16 14:28:26","2020-09-16 16:38:57","","","112","","","","","Women of Goddard","","","","","NASA Goddard Space Flight Center","Greenbelt, Md.","English","","","","","WorldCat Discovery Service","","Section: 112 pages : color illustrations ; 28 cm","","","","Employees.; Goddard Space Flight Center Officials and employees.; Goddard Space Flight Center.; Government publications United States.; Maryland Greenbelt.; Women in astronautics Maryland Greenbelt.; Women in astronautics.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3IIJYDDJ","book","2009","Wyer, Mary.","Women, science, and technology: a reader in feminist science studies","","978-0-415-96039-7 978-0-415-96040-3 978-0-203-89565-8","","","http://catdir.loc.gov/catdir/toc/ecip085/2007048799.html","","2009","2020-09-16 14:28:26","2020-09-16 16:38:11","2020-09-16 14:28:24","","xiv, 393","","","","","Women, science, and technology","MyiLibrary.","","","","Routledge","New York","English","","","","","WorldCat Discovery Service","","Section: xiv, 393 pages : illustrations ; 26 cm","","","","Feminism and science.; Feministisk teori.; Genusforskning.; Kvinnor och teknik.; Naturvetenskap.; Technologie.; Vrouwenstudies.; Wetenschapsbeoefening.; Women in science.; Women in technology.","","","","","","","","","","","","","","","","","","","","","2nd ed.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMBMPNEV","book","2006","Organisation for Economic Co-operation and Development.","Women in scientific careers: unleashing the potential.","","978-92-64-02537-0","","","https://doi.org/10.1787/9789264025387-en","","2006","2020-09-16 14:28:26","2020-09-16 16:39:22","2020-09-16 14:28:25","","228","","","","","Women in scientific careers","","","","","Organisation for Economic Co-operation and Development","[Paris, France]","English","","","","","WorldCat Discovery Service","","Section: 228 pages : illustrations ; 28 cm","","","","Femmes scientifiques Pays de l'OCDE.; Femmes Travail Pays de l'OCDE.; Forskning genusaspekter.; Karriär.; Kvinnliga forskare OECD-länderna.; Kvinnor arbete och arbetsmarknad OECD-länderna.; OECD countries.; Women Employment OECD countries.; Women Employment.; Women scientists OECD countries.; Women scientists.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UYLBXDKQ","book","2017","Mulley, Clare","The women who flew for Hitler: a true story of soaring ambition and searing rivalry","","978-1-250-06367-0 978-1-250-18390-3","","","","","2017","2020-09-16 14:28:26","2020-09-16 16:39:48","","","xxiii, 470","","","","","The women who flew for Hitler","","","","","St. Martin's Press","New York","English","","","","","WorldCat Discovery Service","","Section: xxiii, 470 pages, 16 unnumbered pages of plates : illustrations, maps ; 25 cm","","","","1939-1945; Aeronautical engineers Germany Biography.; Aeronautical engineers.; Air pilots, Military Germany Biography.; Air pilots, Military.; Biographies.; BIOGRAPHY & AUTOBIOGRAPHY Historical.; BIOGRAPHY & AUTOBIOGRAPHY Military.; BIOGRAPHY & AUTOBIOGRAPHY Women.; Germany.; HISTORY Military World War II.; Iron Cross Biography.; Iron Cross.; Military operations, Aerial German.; Reitsch, Hanna.; Stauffenberg, Melitta, Gräfin, 1903-1945.; Women air pilots Germany Biography.; Women air pilots.; Women.; World War, 1939-1945 Aerial operations, German.; World War, 1939-1945 Women Germany.","","","","","","","","","","","","","","","","","","","","","First U.S. edition.","","","","","","","","","","","","","","","","","","","","","","","","","",""
